coupon_id,owner_id,category_id,brand_id,discount_type,discount_value,minimum_purchase,issue_date,expiry_date,coupon_value,status,city,source,transferable,validity_duration_days,effective_discount_pct,total_views_count,avg_view_duration,total_requests_count,total_usage_count,swap_offered_count,swap_requested_count,request_conversion_rate
CP1582,U0145,CAT07,B024,percentage,75.3,1499,2024-09-24,2025-03-05,511.11,available,Ahmedabad,referral,yes,162,75.3,3,113.0,1,1,0,0,0.3333
CP1583,U0236,CAT07,B025,percentage,66.3,199,2023-04-30,2023-09-07,2346.41,expired,Chandigarh,gifted,no,130,66.3,2,189.5,1,0,0,0,0.5
CP1584,U0150,CAT07,B024,percentage,56.9,199,2023-09-15,2024-08-19,3137.19,available,Jaipur,referral,yes,339,56.9,3,89.67,1,2,0,0,0.3333
CP1585,U0226,CAT08,B028,flat,75.0,0,2024-06-07,2025-04-14,4990.13,expired,Nagpur,earned,yes,311,1.5,2,50.0,0,1,0,1,0.0
CP1586,U0287,CAT03,B011,flat,50.0,199,2023-06-22,2023-12-15,2254.22,available,Jaipur,purchased,no,176,2.22,2,188.0,1,1,0,0,0.5
CP1587,U0257,CAT03,B010,percentage,37.1,1999,2023-12-10,2024-04-18,1974.17,available,Patna,earned,yes,130,37.1,0,0.0,0,0,0,0,0.0
CP1588,U0194,CAT03,B011,flat,500.0,1999,2024-01-14,2024-06-07,3817.27,available,Patna,purchased,no,145,13.1,5,51.8,0,0,0,0,0.0
CP1589,U0335,CAT03,B010,percentage,60.0,0,2023-09-30,2023-12-01,4897.3,available,Surat,purchased,no,62,60.0,2,42.0,1,0,0,1,0.5
CP1590,U0201,CAT06,B022,flat,200.0,1499,2023-06-28,2023-09-12,1428.71,available,Patna,earned,yes,76,14.0,1,13.0,2,0,0,0,2.0
CP1591,U0026,CAT10,B034,percentage,10.8,299,2024-11-19,2025-07-25,2469.21,claimed,Bhopal,earned,no,248,10.8,2,241.5,3,0,0,0,1.5
CP1592,U0109,CAT04,B016,percentage,73.0,499,2023-09-26,2024-03-15,303.59,expired,Bengaluru,gifted,no,171,73.0,2,245.5,0,0,1,0,0.0
CP1593,U0348,CAT06,B022,percentage,36.1,499,2024-04-23,2024-07-29,3787.34,available,Bengaluru,gifted,no,97,36.1,1,287.0,2,0,0,1,2.0
CP1594,U0232,CAT02,B007,flat,50.0,499,2023-03-03,2023-06-17,4626.29,available,Hyderabad,purchased,no,106,1.08,1,227.0,1,0,0,0,1.0
CP1595,U0149,CAT06,B021,flat,500.0,199,2024-01-30,2024-03-10,1848.54,expired,Bhopal,purchased,yes,40,27.05,4,168.25,0,1,0,0,0.0
CP1596,U0126,CAT04,B014,percentage,73.6,199,2024-08-29,2025-06-15,183.9,claimed,Indore,earned,yes,290,73.6,3,107.67,0,0,0,0,0.0
CP1597,U0094,CAT07,B025,flat,75.0,1499,2024-07-15,2024-10-22,957.88,available,Nagpur,referral,no,99,7.83,2,194.0,1,1,0,0,0.5
CP1598,U0260,CAT02,B005,flat,400.0,499,2024-06-04,2025-05-31,1679.03,claimed,Surat,earned,yes,361,23.82,3,231.33,0,0,1,0,0.0
CP1599,U0349,CAT07,B025,flat,300.0,1999,2023-07-29,2024-01-30,887.34,claimed,Vadodara,referral,no,185,33.81,6,238.83,0,0,0,0,0.0
CP1600,U0435,CAT07,B024,flat,250.0,0,2024-10-14,2025-04-27,4227.02,claimed,Patna,purchased,yes,195,5.91,0,0.0,0,0,1,1,0.0
CP1601,U0280,CAT08,B027,percentage,69.2,1999,2024-03-08,2024-05-16,2037.29,expired,Mumbai,gifted,yes,69,69.2,2,226.5,2,0,0,1,1.0
CP1602,U0477,CAT03,B009,flat,300.0,1499,2023-06-16,2024-05-06,4486.75,available,Kolkata,referral,yes,325,6.69,4,206.5,0,0,0,0,0.0
CP1603,U0252,CAT09,B032,percentage,79.6,0,2024-07-03,2024-10-22,2831.17,available,Surat,referral,yes,111,79.6,2,98.0,2,0,0,0,1.0
CP1604,U0217,CAT04,B016,percentage,60.3,1999,2023-01-07,2023-11-06,4160.77,claimed,Chennai,gifted,no,303,60.3,3,113.0,0,1,0,0,0.0
CP1605,U0498,CAT03,B009,percentage,57.2,0,2024-07-02,2024-11-29,3389.13,available,Surat,gifted,yes,150,57.2,1,77.0,1,1,1,0,1.0
CP1606,U0014,CAT02,B007,percentage,47.4,499,2024-03-04,2024-11-19,3014.13,available,Surat,earned,no,260,47.4,3,229.67,3,1,2,0,1.0
CP1607,U0491,CAT04,B013,percentage,79.7,299,2024-06-27,2024-10-18,1198.4,swapped,Jaipur,earned,yes,113,79.7,3,156.67,0,1,1,0,0.0
CP1608,U0058,CAT01,B002,flat,75.0,499,2024-04-22,2025-02-21,2383.81,swapped,Mumbai,gifted,no,305,3.15,2,118.5,0,2,0,0,0.0
CP1609,U0297,CAT05,B018,flat,250.0,1999,2024-10-22,2025-08-18,3790.25,swapped,Delhi,purchased,no,300,6.6,0,0.0,2,0,1,1,0.0
CP1610,U0001,CAT10,B034,flat,500.0,199,2023-04-06,2023-10-21,4700.44,expired,Hyderabad,gifted,yes,198,10.64,2,177.0,0,1,0,0,0.0
CP1611,U0016,CAT07,B026,percentage,38.5,999,2023-02-19,2023-07-03,3164.06,available,Bengaluru,gifted,no,134,38.5,3,103.33,0,0,0,0,0.0
CP1612,U0446,CAT03,B010,percentage,36.1,1999,2023-06-28,2024-06-25,1515.11,available,Visakhapatnam,gifted,yes,363,36.1,2,199.0,1,0,0,0,0.5
CP1613,U0488,CAT01,B004,percentage,43.1,999,2024-08-16,2025-03-07,960.06,claimed,Jaipur,purchased,no,203,43.1,3,193.67,1,0,1,0,0.3333
CP1614,U0453,CAT09,B030,percentage,49.4,499,2023-04-26,2024-03-28,4299.97,available,Nagpur,gifted,yes,337,49.4,3,169.67,2,0,0,0,0.6667
CP1615,U0062,CAT01,B001,percentage,68.1,499,2023-09-03,2024-08-17,331.25,expired,Chennai,referral,no,349,68.1,1,142.0,1,0,0,0,1.0
CP1616,U0323,CAT04,B015,percentage,21.4,1499,2024-09-01,2025-04-14,960.21,available,Visakhapatnam,earned,no,225,21.4,0,0.0,1,0,1,0,0.0
CP1617,U0153,CAT01,B001,percentage,60.2,199,2023-10-30,2024-02-10,3305.27,available,Bhopal,earned,yes,103,60.2,3,125.33,1,2,0,0,0.3333
CP1618,U0466,CAT03,B010,percentage,23.6,299,2023-07-07,2024-05-14,2870.89,available,Delhi,purchased,no,312,23.6,1,239.0,0,0,0,0,0.0
CP1619,U0163,CAT08,B027,percentage,61.6,199,2023-09-06,2024-04-15,4230.09,swapped,Lucknow,purchased,no,222,61.6,0,0.0,2,0,1,2,0.0
CP1620,U0418,CAT04,B016,percentage,61.5,499,2024-12-17,2025-10-15,3959.38,expired,Jaipur,earned,yes,302,61.5,0,0.0,0,0,2,0,0.0
CP1621,U0076,CAT07,B026,percentage,70.8,0,2024-06-06,2025-04-11,1793.78,expired,Indore,referral,yes,309,70.8,3,180.67,2,0,1,0,0.6667
CP1622,U0102,CAT09,B031,percentage,58.4,199,2024-02-25,2024-06-11,1192.56,available,Chandigarh,earned,no,107,58.4,1,78.0,1,0,1,0,1.0
CP1623,U0496,CAT05,B017,percentage,48.6,1999,2024-08-03,2025-05-08,4442.95,swapped,Ahmedabad,earned,no,278,48.6,4,137.75,0,0,0,0,0.0
CP1624,U0066,CAT03,B012,percentage,77.1,0,2024-07-31,2025-07-13,1949.97,available,Indore,referral,no,347,77.1,3,267.33,0,1,2,0,0.0
CP1625,U0466,CAT03,B010,flat,300.0,999,2024-09-16,2025-08-14,3303.66,available,Vadodara,earned,yes,332,9.08,1,202.0,0,0,0,0,0.0
CP1626,U0264,CAT04,B015,flat,400.0,499,2024-02-14,2024-12-24,3565.07,claimed,Chennai,gifted,no,314,11.22,2,68.0,2,0,0,0,1.0
CP1627,U0268,CAT01,B003,percentage,24.1,1999,2023-06-26,2023-08-20,4047.02,swapped,Pune,purchased,yes,55,24.1,2,154.0,2,0,0,1,1.0
CP1628,U0207,CAT10,B034,flat,75.0,0,2023-06-08,2023-09-10,195.19,swapped,Lucknow,purchased,no,94,38.42,4,137.25,1,1,0,0,0.25
CP1629,U0339,CAT07,B024,flat,75.0,199,2023-11-09,2024-11-06,4271.89,swapped,Patna,purchased,no,363,1.76,4,89.5,1,0,0,1,0.25
CP1630,U0078,CAT02,B005,percentage,65.9,1499,2024-05-22,2024-12-02,4225.9,claimed,Delhi,earned,no,194,65.9,6,197.0,0,1,0,0,0.0
CP1631,U0152,CAT06,B023,percentage,17.0,0,2024-11-14,2025-02-21,1681.06,swapped,Ahmedabad,purchased,yes,99,17.0,2,200.0,0,0,0,0,0.0
CP1632,U0219,CAT04,B015,flat,50.0,499,2024-08-06,2025-05-11,3062.72,expired,Vadodara,referral,no,278,1.63,1,239.0,1,0,0,0,1.0
CP1633,U0068,CAT03,B009,percentage,69.3,0,2024-02-16,2024-12-15,471.62,expired,Pune,earned,yes,303,69.3,2,208.5,2,1,1,1,1.0
CP1634,U0293,CAT08,B029,percentage,12.5,299,2024-06-22,2025-02-27,4891.95,available,Lucknow,earned,yes,250,12.5,0,0.0,2,0,0,0,0.0
CP1635,U0062,CAT05,B018,flat,200.0,1499,2024-05-17,2024-10-25,858.67,available,Bengaluru,earned,no,161,23.29,5,176.6,1,0,1,0,0.2
CP1636,U0255,CAT10,B035,flat,75.0,499,2023-01-14,2023-03-11,2504.55,claimed,Bengaluru,gifted,no,56,2.99,1,298.0,0,1,0,0,0.0
CP1637,U0495,CAT01,B002,percentage,61.8,0,2024-11-10,2025-03-11,775.73,available,Vadodara,earned,yes,121,61.8,2,218.5,0,0,0,0,0.0
CP1638,U0098,CAT10,B034,percentage,19.5,299,2024-04-15,2024-06-04,3672.22,expired,Lucknow,purchased,no,50,19.5,4,92.0,0,1,0,0,0.0
CP1639,U0228,CAT05,B017,flat,400.0,1499,2024-03-17,2024-04-29,4795.91,available,Ahmedabad,earned,no,43,8.34,2,283.5,2,0,0,0,1.0
CP1640,U0040,CAT02,B005,flat,400.0,1999,2024-02-28,2024-09-09,3797.43,available,Nagpur,earned,no,194,10.53,4,149.25,0,1,0,0,0.0
CP1641,U0178,CAT02,B008,flat,100.0,0,2024-07-05,2025-06-03,1376.52,available,Jaipur,purchased,yes,333,7.26,1,48.0,0,0,0,0,0.0
CP1642,U0374,CAT09,B031,percentage,30.8,1499,2024-07-11,2024-09-19,4048.41,available,Indore,purchased,no,70,30.8,2,150.0,1,0,0,0,0.5
CP1643,U0332,CAT06,B021,percentage,13.8,499,2024-02-12,2024-04-06,4115.23,available,Lucknow,purchased,yes,54,13.8,2,93.5,0,0,0,0,0.0
CP1644,U0010,CAT01,B003,percentage,28.4,1999,2024-07-06,2024-12-24,1280.79,swapped,Coimbatore,purchased,yes,171,28.4,1,292.0,0,0,0,0,0.0
CP1645,U0393,CAT09,B030,flat,300.0,1499,2024-02-08,2024-05-30,3670.36,available,Kochi,referral,no,112,8.17,3,205.67,2,0,0,1,0.6667
CP1646,U0078,CAT05,B017,flat,500.0,499,2024-07-07,2024-08-12,1642.39,claimed,Surat,purchased,no,36,30.44,4,130.0,1,0,0,0,0.25
CP1647,U0176,CAT05,B020,flat,150.0,1499,2023-07-28,2023-12-26,2116.74,available,Kolkata,earned,no,151,7.09,3,157.67,1,0,0,1,0.3333
CP1648,U0391,CAT05,B019,flat,500.0,1999,2024-06-03,2024-07-30,4210.14,claimed,Visakhapatnam,earned,no,57,11.88,3,193.33,0,0,1,0,0.0
CP1649,U0359,CAT01,B002,percentage,56.0,999,2023-05-01,2024-04-01,508.65,expired,Lucknow,referral,yes,336,56.0,1,153.0,1,0,0,0,1.0
CP1650,U0052,CAT02,B006,flat,100.0,0,2024-02-04,2024-09-14,1709.66,available,Surat,earned,no,223,5.85,1,189.0,1,0,0,0,1.0
CP1651,U0336,CAT03,B012,percentage,54.4,499,2023-04-25,2024-03-24,210.13,swapped,Chennai,purchased,no,334,54.4,5,161.4,0,1,2,0,0.0
CP1652,U0187,CAT04,B016,flat,400.0,1499,2024-05-03,2024-10-19,1428.65,claimed,Delhi,referral,yes,169,28.0,5,237.4,1,1,0,0,0.2
CP1653,U0422,CAT04,B013,percentage,9.8,999,2024-02-04,2024-04-11,2882.86,expired,Patna,purchased,no,67,9.8,4,191.0,1,0,0,0,0.25
CP1654,U0360,CAT07,B025,percentage,35.6,1999,2023-09-12,2024-03-27,2902.28,swapped,Kochi,purchased,yes,197,35.6,4,137.25,1,1,0,1,0.25
CP1655,U0192,CAT03,B012,percentage,45.1,499,2023-01-17,2023-04-23,4074.12,swapped,Mumbai,purchased,no,96,45.1,1,65.0,1,1,1,0,1.0
CP1656,U0122,CAT09,B031,percentage,74.6,0,2023-02-23,2023-10-12,2011.32,available,Mumbai,gifted,yes,231,74.6,3,252.67,0,0,0,0,0.0
CP1657,U0320,CAT09,B032,percentage,52.5,999,2023-09-30,2023-11-03,2959.45,available,Kolkata,earned,yes,34,52.5,1,229.0,1,0,0,0,1.0
CP1658,U0074,CAT03,B009,flat,150.0,299,2024-10-16,2024-11-29,719.52,claimed,Surat,purchased,yes,44,20.85,2,90.0,0,3,0,1,0.0
CP1659,U0440,CAT08,B028,percentage,57.2,0,2024-01-11,2024-06-07,2893.67,expired,Chandigarh,purchased,no,148,57.2,1,17.0,0,1,0,0,0.0
CP1660,U0479,CAT01,B002,flat,400.0,299,2023-12-24,2024-10-01,3324.85,available,Jaipur,referral,yes,282,12.03,2,150.5,0,0,0,0,0.0
CP1661,U0356,CAT01,B003,percentage,46.8,299,2024-09-11,2025-03-04,4632.36,available,Bengaluru,purchased,yes,174,46.8,0,0.0,0,0,0,0,0.0
CP1662,U0180,CAT09,B030,flat,300.0,999,2023-12-23,2024-12-09,1096.24,swapped,Lucknow,earned,no,352,27.37,1,33.0,0,0,0,0,0.0
CP1663,U0253,CAT07,B024,flat,250.0,999,2023-06-02,2023-09-03,2500.46,available,Bhopal,gifted,yes,93,10.0,1,151.0,0,0,1,0,0.0
CP1664,U0217,CAT07,B024,flat,100.0,0,2023-11-14,2024-09-16,2265.84,available,Ahmedabad,earned,no,307,4.41,1,165.0,0,0,0,0,0.0
CP1665,U0259,CAT01,B002,percentage,65.0,299,2023-03-06,2023-10-09,184.51,available,Kolkata,earned,yes,217,65.0,2,204.0,1,1,0,0,0.5
CP1666,U0415,CAT08,B027,flat,75.0,0,2024-03-09,2024-12-18,1614.37,available,Visakhapatnam,gifted,yes,284,4.65,1,211.0,1,0,0,0,1.0
CP1667,U0303,CAT06,B021,percentage,27.7,299,2023-08-03,2024-01-05,1572.57,claimed,Delhi,earned,no,155,27.7,2,91.5,1,0,0,1,0.5
CP1668,U0299,CAT06,B021,percentage,65.9,0,2024-12-12,2025-09-07,1630.62,claimed,Patna,referral,yes,269,65.9,4,147.0,0,0,0,1,0.0
CP1669,U0298,CAT09,B032,percentage,34.8,199,2023-11-04,2024-06-28,2176.94,available,Hyderabad,earned,yes,237,34.8,3,205.0,1,1,0,0,0.3333
CP1670,U0236,CAT06,B023,percentage,24.8,499,2024-11-17,2025-09-29,2757.35,available,Indore,purchased,yes,316,24.8,0,0.0,2,1,0,1,0.0
CP1671,U0126,CAT04,B016,flat,75.0,1999,2024-07-09,2024-12-21,79.6,claimed,Patna,purchased,yes,165,94.22,0,0.0,0,1,0,0,0.0
CP1672,U0354,CAT10,B035,percentage,23.1,1499,2023-07-14,2023-10-25,3038.34,claimed,Ahmedabad,purchased,no,103,23.1,1,190.0,0,0,0,0,0.0
CP1673,U0123,CAT05,B019,percentage,70.1,1999,2023-05-17,2023-11-27,861.13,available,Indore,gifted,yes,194,70.1,0,0.0,3,0,0,0,0.0
CP1674,U0115,CAT05,B018,percentage,73.9,1499,2024-09-28,2025-01-17,2697.84,available,Ahmedabad,purchased,yes,111,73.9,3,64.33,0,0,0,0,0.0
CP1675,U0217,CAT03,B009,percentage,23.9,999,2023-01-01,2023-03-05,985.05,expired,Chennai,gifted,no,63,23.9,5,162.4,1,0,0,1,0.2
CP1676,U0310,CAT03,B010,flat,400.0,999,2024-11-06,2025-01-11,2650.09,swapped,Mumbai,earned,no,66,15.09,2,118.5,1,0,1,0,0.5
CP1677,U0065,CAT06,B022,flat,250.0,499,2023-10-03,2024-04-25,335.02,swapped,Surat,gifted,yes,205,74.62,2,197.0,1,0,0,1,0.5
CP1678,U0126,CAT04,B014,percentage,5.3,199,2024-02-07,2024-07-31,3383.5,available,Bhopal,referral,yes,175,5.3,0,0.0,2,0,1,2,0.0
CP1679,U0213,CAT03,B012,percentage,40.0,1499,2023-07-28,2023-10-04,2555.85,swapped,Chandigarh,gifted,no,68,40.0,7,177.29,0,0,0,0,0.0
CP1680,U0286,CAT08,B027,flat,400.0,299,2023-01-04,2023-05-20,309.18,available,Delhi,gifted,no,136,129.37,1,128.0,0,2,0,0,0.0
CP1681,U0243,CAT03,B011,percentage,26.6,1999,2023-02-08,2024-01-31,3554.89,expired,Ahmedabad,referral,no,357,26.6,1,285.0,0,0,0,1,0.0
CP1682,U0220,CAT01,B004,percentage,61.9,499,2024-06-02,2024-09-25,2130.23,available,Mumbai,earned,no,115,61.9,3,212.33,0,0,0,1,0.0
CP1683,U0098,CAT03,B009,flat,150.0,1999,2024-12-24,2025-08-18,2566.37,swapped,Chandigarh,referral,no,237,5.84,0,0.0,0,0,0,0,0.0
CP1684,U0305,CAT07,B026,percentage,48.0,499,2023-10-01,2024-04-09,3246.16,available,Visakhapatnam,referral,no,191,48.0,5,124.4,1,0,1,0,0.2
CP1685,U0468,CAT10,B035,flat,75.0,1499,2023-09-21,2024-08-22,2555.13,available,Vadodara,referral,no,336,2.94,6,120.5,1,0,0,0,0.1667
CP1686,U0422,CAT01,B003,percentage,65.0,499,2023-08-01,2023-11-12,3886.63,available,Kolkata,purchased,yes,103,65.0,2,137.5,1,0,0,1,0.5
CP1687,U0081,CAT10,B035,flat,75.0,1499,2023-05-14,2023-08-03,2762.86,expired,Coimbatore,earned,yes,81,2.71,2,134.5,1,0,0,1,0.5
CP1688,U0129,CAT02,B007,percentage,47.2,0,2023-12-14,2024-05-08,70.21,available,Indore,gifted,yes,146,47.2,2,202.5,1,0,1,0,0.5
CP1689,U0481,CAT03,B010,flat,500.0,499,2024-12-21,2025-06-24,1535.85,expired,Chennai,gifted,no,185,32.56,1,49.0,0,0,0,0,0.0
CP1690,U0073,CAT09,B032,percentage,68.5,199,2024-05-28,2025-03-23,1064.9,claimed,Coimbatore,earned,yes,299,68.5,4,131.75,0,0,0,0,0.0
CP1691,U0268,CAT06,B023,percentage,68.6,0,2023-03-11,2023-10-25,1952.88,available,Kolkata,earned,no,228,68.6,0,0.0,0,0,0,0,0.0
CP1692,U0275,CAT10,B035,percentage,40.1,1999,2024-08-11,2025-07-13,4844.26,available,Surat,gifted,no,336,40.1,3,235.0,1,0,0,0,0.3333
CP1693,U0124,CAT10,B035,percentage,64.8,0,2023-07-17,2024-05-19,4288.76,swapped,Indore,purchased,no,307,64.8,4,72.75,1,0,0,0,0.25
CP1694,U0214,CAT02,B005,flat,50.0,0,2024-08-10,2024-11-20,1951.75,available,Hyderabad,gifted,no,102,2.56,1,90.0,0,0,0,0,0.0
CP1695,U0256,CAT06,B023,percentage,43.0,1499,2023-10-12,2024-04-28,4637.61,swapped,Surat,gifted,no,199,43.0,1,209.0,0,0,0,0,0.0
CP1696,U0221,CAT08,B028,percentage,77.5,299,2023-09-18,2024-06-14,78.32,available,Visakhapatnam,gifted,no,270,77.5,3,31.33,1,0,0,0,0.3333
CP1697,U0196,CAT09,B030,percentage,9.3,299,2023-03-15,2023-11-12,1314.0,available,Chennai,referral,no,242,9.3,3,104.67,1,0,0,0,0.3333
CP1698,U0074,CAT05,B017,flat,400.0,1999,2023-10-31,2023-12-02,4247.75,available,Visakhapatnam,gifted,no,32,9.42,4,122.75,0,0,0,1,0.0
CP1699,U0232,CAT01,B002,flat,400.0,0,2023-02-12,2023-04-15,4793.74,available,Delhi,referral,no,62,8.34,2,32.0,1,0,1,0,0.5
CP1700,U0032,CAT05,B018,flat,500.0,199,2024-10-20,2025-06-17,273.85,expired,Delhi,gifted,yes,240,182.58,1,12.0,0,0,0,1,0.0
CP1701,U0007,CAT01,B003,flat,150.0,999,2023-10-03,2024-08-24,3862.28,claimed,Vadodara,gifted,no,326,3.88,4,176.5,0,0,0,1,0.0
CP1702,U0138,CAT10,B036,percentage,25.5,0,2023-06-06,2024-04-15,1088.24,available,Jaipur,gifted,no,314,25.5,3,164.0,1,0,1,0,0.3333
CP1703,U0154,CAT06,B021,percentage,31.5,999,2024-01-22,2024-10-29,4869.73,available,Surat,gifted,yes,281,31.5,3,154.33,0,0,0,0,0.0
CP1704,U0390,CAT10,B035,flat,250.0,999,2024-08-21,2025-08-07,273.53,expired,Bhopal,purchased,no,351,91.4,4,180.25,1,0,0,0,0.25
CP1705,U0182,CAT05,B018,flat,50.0,999,2023-08-27,2023-11-11,3022.3,expired,Surat,gifted,yes,76,1.65,1,178.0,1,1,1,0,1.0
CP1706,U0050,CAT08,B027,flat,100.0,999,2023-02-11,2023-07-07,3733.3,expired,Nagpur,purchased,no,146,2.68,2,249.0,0,1,0,1,0.0
CP1707,U0035,CAT08,B028,percentage,76.7,999,2023-04-27,2023-11-01,4501.8,expired,Visakhapatnam,earned,yes,188,76.7,1,125.0,0,3,0,1,0.0
CP1708,U0448,CAT01,B002,flat,250.0,499,2024-10-18,2025-08-10,3496.84,expired,Jaipur,purchased,no,296,7.15,0,0.0,1,0,0,0,0.0
CP1709,U0378,CAT03,B010,percentage,21.5,1499,2024-03-15,2024-04-29,1834.94,claimed,Vadodara,earned,yes,45,21.5,3,114.67,1,0,0,0,0.3333
CP1710,U0051,CAT08,B028,flat,200.0,1999,2024-06-12,2024-10-27,4911.84,available,Mumbai,gifted,yes,137,4.07,1,23.0,1,0,2,0,1.0
CP1711,U0416,CAT10,B034,flat,75.0,999,2024-01-16,2024-04-02,4620.45,expired,Bengaluru,gifted,yes,77,1.62,2,220.0,1,1,0,0,0.5
CP1712,U0160,CAT05,B018,flat,250.0,499,2023-12-15,2024-10-28,3133.14,claimed,Mumbai,referral,yes,318,7.98,0,0.0,1,1,0,0,0.0
CP1713,U0061,CAT04,B014,percentage,15.8,499,2024-10-31,2025-07-30,3142.14,swapped,Mumbai,referral,yes,272,15.8,3,174.33,0,1,0,0,0.0
CP1714,U0162,CAT04,B016,flat,50.0,1999,2023-02-06,2023-10-13,1400.03,expired,Coimbatore,earned,no,249,3.57,3,105.33,0,0,0,0,0.0
CP1715,U0361,CAT01,B003,flat,400.0,299,2024-08-17,2025-02-28,399.48,expired,Bhopal,gifted,no,195,100.13,4,161.75,0,0,0,0,0.0
CP1716,U0351,CAT04,B013,flat,500.0,0,2024-07-07,2025-06-21,4222.81,expired,Indore,gifted,no,349,11.84,2,152.0,0,0,0,0,0.0
CP1717,U0155,CAT10,B033,percentage,50.2,299,2024-07-25,2025-06-17,2574.14,claimed,Chandigarh,purchased,yes,327,50.2,1,56.0,1,0,1,0,1.0
CP1718,U0012,CAT09,B031,percentage,38.2,1999,2023-07-30,2024-05-23,820.0,available,Nagpur,gifted,yes,298,38.2,1,243.0,1,0,0,0,1.0
CP1719,U0403,CAT04,B016,flat,100.0,1499,2023-04-28,2024-04-15,3033.0,claimed,Surat,earned,yes,353,3.3,6,147.83,1,0,1,1,0.1667
CP1720,U0418,CAT03,B012,flat,75.0,1999,2024-06-07,2024-09-13,181.44,expired,Mumbai,referral,no,98,41.34,2,203.5,2,1,0,0,1.0
CP1721,U0068,CAT10,B033,flat,50.0,199,2024-04-10,2025-03-06,2431.19,available,Coimbatore,purchased,yes,330,2.06,1,143.0,0,0,0,0,0.0
CP1722,U0339,CAT04,B015,flat,500.0,299,2024-11-09,2025-07-20,3056.99,claimed,Delhi,purchased,no,253,16.36,2,211.0,0,0,0,0,0.0
CP1723,U0442,CAT01,B004,percentage,39.5,999,2024-09-20,2025-05-19,3925.56,swapped,Kolkata,gifted,no,241,39.5,2,219.5,1,1,0,0,0.5
CP1724,U0052,CAT01,B004,percentage,60.5,299,2023-06-24,2023-11-12,1679.88,claimed,Surat,gifted,yes,141,60.5,2,105.5,1,0,0,1,0.5
CP1725,U0346,CAT06,B021,percentage,44.4,1499,2024-09-24,2025-08-28,1152.09,available,Jaipur,purchased,no,338,44.4,2,161.0,0,0,0,0,0.0
CP1726,U0033,CAT06,B023,percentage,12.9,299,2023-03-20,2023-09-25,4444.43,swapped,Hyderabad,earned,yes,189,12.9,0,0.0,1,0,0,1,0.0
CP1727,U0167,CAT06,B021,percentage,45.2,1499,2024-03-30,2024-06-26,3762.76,expired,Coimbatore,earned,yes,88,45.2,1,254.0,2,0,0,0,2.0
CP1728,U0276,CAT10,B036,flat,400.0,0,2024-09-24,2025-06-09,4374.87,available,Lucknow,earned,no,258,9.14,2,87.5,0,0,0,0,0.0
CP1729,U0415,CAT06,B022,percentage,24.8,299,2024-04-29,2025-03-19,172.46,expired,Pune,earned,no,324,24.8,3,45.33,0,0,0,1,0.0
CP1730,U0481,CAT07,B025,flat,75.0,199,2024-03-18,2024-08-06,3085.12,claimed,Nagpur,gifted,yes,141,2.43,2,110.0,0,1,0,0,0.0
CP1731,U0308,CAT02,B007,percentage,42.4,1499,2024-04-08,2024-07-29,3363.33,expired,Pune,purchased,no,112,42.4,2,162.5,1,0,0,0,0.5
CP1732,U0170,CAT09,B032,percentage,7.8,999,2024-08-01,2024-10-15,1873.03,expired,Lucknow,earned,yes,75,7.8,6,149.83,0,0,0,0,0.0
CP1733,U0282,CAT04,B014,percentage,33.2,299,2024-01-17,2024-03-22,3152.8,available,Pune,earned,no,65,33.2,0,0.0,0,0,0,1,0.0
CP1734,U0434,CAT01,B004,flat,200.0,499,2023-10-26,2024-06-08,3559.64,available,Hyderabad,gifted,no,226,5.62,1,218.0,0,1,0,0,0.0
CP1735,U0059,CAT09,B031,flat,400.0,499,2023-10-02,2024-09-08,365.03,available,Mumbai,referral,yes,342,109.58,3,202.67,0,0,0,0,0.0
CP1736,U0457,CAT02,B005,percentage,46.4,0,2024-10-23,2025-04-17,1178.24,expired,Jaipur,earned,no,176,46.4,3,145.33,1,1,1,0,0.3333
CP1737,U0416,CAT01,B003,flat,150.0,499,2024-12-11,2025-09-16,1474.62,expired,Ahmedabad,earned,yes,279,10.17,3,123.67,2,0,0,0,0.6667
CP1738,U0395,CAT09,B031,percentage,52.8,0,2023-09-05,2024-01-16,4068.94,available,Kochi,referral,yes,133,52.8,3,209.33,0,0,1,0,0.0
CP1739,U0457,CAT10,B036,flat,100.0,199,2023-04-30,2024-03-10,2107.3,claimed,Hyderabad,earned,no,315,4.75,3,181.0,0,0,0,1,0.0
CP1740,U0383,CAT07,B025,percentage,10.8,499,2023-05-23,2023-11-29,4580.59,available,Delhi,purchased,yes,190,10.8,2,127.5,0,0,0,0,0.0
CP1741,U0461,CAT03,B010,percentage,49.1,199,2023-02-10,2023-04-18,3639.73,swapped,Coimbatore,purchased,no,67,49.1,5,91.6,0,0,0,0,0.0
CP1742,U0315,CAT08,B028,percentage,6.2,0,2024-04-30,2025-01-16,1670.62,claimed,Jaipur,earned,yes,261,6.2,2,63.0,0,0,0,0,0.0
CP1743,U0033,CAT05,B019,percentage,17.3,499,2023-09-09,2024-04-05,1555.02,available,Kochi,gifted,no,209,17.3,1,148.0,0,0,0,0,0.0
CP1744,U0127,CAT03,B012,flat,75.0,499,2024-07-16,2025-02-27,3770.46,available,Bengaluru,earned,no,226,1.99,2,172.0,0,1,2,0,0.0
CP1745,U0094,CAT07,B026,percentage,31.7,499,2023-06-11,2024-06-02,3442.28,available,Jaipur,earned,no,357,31.7,2,143.5,0,0,0,1,0.0
